file_name,folder,upload_date,image_format,resource_type,width,height,aspect_ratio,megabytes,secure_url
Screen_Shot_2019-01-07_at_1.34.50_PM,Nearmap Images,2019-01-07T21:47:07+00:00,png,image,968,940,1.02979,1.385826,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897627/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.34.50_PM.png
Screen_Shot_2019-01-07_at_1.34.48_PM,Nearmap Images,2019-01-07T21:47:06+00:00,png,image,998,1138,0.87698,1.840507,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897626/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.34.48_PM.png
Screen_Shot_2019-01-07_at_1.34.36_PM,Nearmap Images,2019-01-07T21:47:05+00:00,png,image,804,768,1.04688,0.956848,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897625/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.34.36_PM.png
Screen_Shot_2019-01-07_at_1.34.09_PM,Nearmap Images,2019-01-07T21:47:04+00:00,png,image,1152,1178,0.97793,2.141319,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897624/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.34.09_PM.png
Screen_Shot_2019-01-07_at_1.33.51_PM,Nearmap Images,2019-01-07T21:47:04+00:00,png,image,1248,1324,0.9426,2.657532,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897624/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.51_PM.png
Screen_Shot_2019-01-07_at_1.34.04_PM,Nearmap Images,2019-01-07T21:47:03+00:00,png,image,1080,1164,0.92784,1.99857,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897623/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.34.04_PM.png
Screen_Shot_2019-01-07_at_1.33.54_PM,Nearmap Images,2019-01-07T21:47:03+00:00,png,image,972,1000,0.972,1.546436,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897623/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.54_PM.png
Screen_Shot_2019-01-07_at_1.33.39_PM,Nearmap Images,2019-01-07T21:47:02+00:00,png,image,1230,1260,0.97619,2.512681,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897622/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.39_PM.png
Screen_Shot_2019-01-07_at_1.33.46_PM,Nearmap Images,2019-01-07T21:47:02+00:00,png,image,766,780,0.98205,0.982771,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897622/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.46_PM.png
Screen_Shot_2019-01-07_at_1.33.36_PM,Nearmap Images,2019-01-07T21:47:01+00:00,png,image,1218,1296,0.93981,2.393237,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897621/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.36_PM.png
Screen_Shot_2019-01-07_at_1.33.31_PM,Nearmap Images,2019-01-07T21:47:01+00:00,png,image,1082,1168,0.92637,1.517241,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897621/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.31_PM.png
Screen_Shot_2019-01-07_at_1.31.52_PM,Nearmap Images,2019-01-07T21:47:00+00:00,png,image,616,632,0.97468,0.672902,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897620/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.52_PM.png
Screen_Shot_2019-01-07_at_1.33.25_PM,Nearmap Images,2019-01-07T21:47:00+00:00,png,image,978,930,1.05161,1.428301,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897620/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.25_PM.png
Screen_Shot_2019-01-07_at_1.33.04_PM,Nearmap Images,2019-01-07T21:46:59+00:00,png,image,1068,1078,0.99072,2.013907,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897619/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.04_PM.png
Screen_Shot_2019-01-07_at_1.31.48_PM,Nearmap Images,2019-01-07T21:46:59+00:00,png,image,620,652,0.95092,0.707049,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897619/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.48_PM.png
Screen_Shot_2019-01-07_at_1.33.21_PM,Nearmap Images,2019-01-07T21:46:58+00:00,png,image,1022,1008,1.01389,1.704009,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897618/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.21_PM.png
Screen_Shot_2019-01-07_at_1.33.17_PM,Nearmap Images,2019-01-07T21:46:58+00:00,png,image,1170,1084,1.07934,1.980294,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897618/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.17_PM.png
Screen_Shot_2019-01-07_at_1.32.46_PM,Nearmap Images,2019-01-07T21:46:58+00:00,png,image,1214,1172,1.03584,2.291073,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897618/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.46_PM.png
Screen_Shot_2019-01-07_at_1.31.40_PM,Nearmap Images,2019-01-07T21:46:57+00:00,png,image,684,750,0.912,0.867787,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897617/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.40_PM.png
Screen_Shot_2019-01-07_at_1.31.50_PM,Nearmap Images,2019-01-07T21:46:57+00:00,png,image,632,626,1.00958,0.55976,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897617/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.50_PM.png
Screen_Shot_2019-01-07_at_1.31.44_PM,Nearmap Images,2019-01-07T21:46:56+00:00,png,image,548,540,1.01481,0.47607,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897616/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.44_PM.png
Screen_Shot_2019-01-07_at_1.31.42_PM,Nearmap Images,2019-01-07T21:46:56+00:00,png,image,670,590,1.13559,0.707119,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897616/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.42_PM.png
Screen_Shot_2019-01-07_at_1.33.10_PM,Nearmap Images,2019-01-07T21:46:56+00:00,png,image,446,440,1.01364,0.341782,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897616/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.10_PM.png
Screen_Shot_2019-01-07_at_1.33.01_PM,Nearmap Images,2019-01-07T21:46:55+00:00,png,image,544,470,1.15745,0.477208,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897615/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.33.01_PM.png
Screen_Shot_2019-01-07_at_1.31.37_PM,Nearmap Images,2019-01-07T21:46:55+00:00,png,image,666,538,1.23792,0.576738,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897615/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.37_PM.png
Screen_Shot_2019-01-07_at_1.32.51_PM,Nearmap Images,2019-01-07T21:46:55+00:00,png,image,662,580,1.14138,0.681577,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897615/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.51_PM.png
Screen_Shot_2019-01-07_at_1.32.41_PM,Nearmap Images,2019-01-07T21:46:55+00:00,png,image,1274,1088,1.17096,1.563816,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897615/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.41_PM.png
Screen_Shot_2019-01-07_at_1.30.20_PM,Nearmap Images,2019-01-07T21:46:54+00:00,png,image,1752,1362,1.28634,3.581702,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897614/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.20_PM.png
Screen_Shot_2019-01-07_at_1.31.31_PM,Nearmap Images,2019-01-07T21:46:54+00:00,png,image,660,592,1.11486,0.620731,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897614/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.31_PM.png
Screen_Shot_2019-01-07_at_1.31.28_PM,Nearmap Images,2019-01-07T21:46:53+00:00,png,image,852,798,1.06767,1.235224,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.28_PM.png
Screen_Shot_2019-01-07_at_1.31.34_PM,Nearmap Images,2019-01-07T21:46:53+00:00,png,image,654,646,1.01238,0.757655,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.34_PM.png
Screen_Shot_2019-01-07_at_1.32.15_PM,Nearmap Images,2019-01-07T21:46:53+00:00,png,image,1742,1470,1.18503,3.94172,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.15_PM.png
Screen_Shot_2019-01-07_at_1.31.33_PM,Nearmap Images,2019-01-07T21:46:51+00:00,png,image,550,518,1.06178,0.496535,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897611/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.33_PM.png
Screen_Shot_2019-01-07_at_1.31.04_PM,Nearmap Images,2019-01-07T21:46:51+00:00,png,image,1244,1326,0.93816,2.576228,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897611/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.04_PM.png
Screen_Shot_2019-01-07_at_1.31.17_PM,Nearmap Images,2019-01-07T21:46:51+00:00,png,image,786,760,1.03421,1.073462,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897611/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.17_PM.png
Screen_Shot_2019-01-07_at_1.32.37_PM,Nearmap Images,2019-01-07T21:46:50+00:00,png,image,864,878,0.98405,1.293982,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897610/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.37_PM.png
Screen_Shot_2019-01-07_at_1.31.07_PM,Nearmap Images,2019-01-07T21:46:50+00:00,png,image,1336,1466,0.91132,3.156844,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897610/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.07_PM.png
Screen_Shot_2019-01-07_at_1.32.30_PM,Nearmap Images,2019-01-07T21:46:49+00:00,png,image,532,526,1.01141,0.481321,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897609/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.30_PM.png
Screen_Shot_2019-01-07_at_1.32.34_PM,Nearmap Images,2019-01-07T21:46:49+00:00,png,image,592,508,1.16535,0.521151,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897609/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.34_PM.png
Screen_Shot_2019-01-07_at_1.32.28_PM,Nearmap Images,2019-01-07T21:46:48+00:00,png,image,720,586,1.22867,0.693635,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897608/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.28_PM.png
Screen_Shot_2019-01-07_at_1.31.00_PM,Nearmap Images,2019-01-07T21:46:48+00:00,png,image,662,708,0.93503,0.884359,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897608/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.00_PM.png
Screen_Shot_2019-01-07_at_1.32.26_PM,Nearmap Images,2019-01-07T21:46:47+00:00,png,image,662,626,1.05751,0.701866,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897607/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.26_PM.png
Screen_Shot_2019-01-07_at_1.30.54_PM,Nearmap Images,2019-01-07T21:46:47+00:00,png,image,580,572,1.01399,0.576562,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897607/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.54_PM.png
Screen_Shot_2019-01-07_at_1.30.57_PM,Nearmap Images,2019-01-07T21:46:47+00:00,png,image,698,614,1.13681,0.602612,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897607/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.57_PM.png
Screen_Shot_2019-01-07_at_1.30.52_PM,Nearmap Images,2019-01-07T21:46:47+00:00,png,image,706,582,1.21306,0.646169,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897607/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.52_PM.png
Screen_Shot_2019-01-07_at_1.30.49_PM,Nearmap Images,2019-01-07T21:46:46+00:00,png,image,632,756,0.83598,0.853274,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897606/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.49_PM.png
Screen_Shot_2019-01-07_at_1.32.19_PM,Nearmap Images,2019-01-07T21:46:46+00:00,png,image,1204,1158,1.03972,2.142701,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897606/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.19_PM.png
Screen_Shot_2019-01-07_at_1.32.21_PM,Nearmap Images,2019-01-07T21:46:46+00:00,png,image,668,714,0.93557,0.799144,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897606/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.21_PM.png
Screen_Shot_2019-01-07_at_1.32.24_PM,Nearmap Images,2019-01-07T21:46:46+00:00,png,image,536,662,0.80967,0.602329,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897606/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.24_PM.png
Screen_Shot_2019-01-07_at_1.30.16_PM,Nearmap Images,2019-01-07T21:46:44+00:00,png,image,1086,1302,0.8341,2.130203,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897604/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.16_PM.png
Screen_Shot_2019-01-07_at_1.30.27_PM,Nearmap Images,2019-01-07T21:46:44+00:00,png,image,862,772,1.11658,1.137089,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897604/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.27_PM.png
Screen_Shot_2019-01-07_at_1.30.40_PM,Nearmap Images,2019-01-07T21:46:44+00:00,png,image,798,652,1.22393,0.832889,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897604/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.40_PM.png
Screen_Shot_2019-01-07_at_1.30.38_PM,Nearmap Images,2019-01-07T21:46:43+00:00,png,image,656,652,1.00613,0.669422,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897603/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.38_PM.png
Screen_Shot_2019-01-07_at_1.30.45_PM,Nearmap Images,2019-01-07T21:46:43+00:00,png,image,606,632,0.95886,0.643651,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897603/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.45_PM.png
Screen_Shot_2019-01-07_at_1.29.51_PM,Nearmap Images,2019-01-07T21:46:42+00:00,png,image,980,850,1.15294,1.457096,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897602/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.29.51_PM.png
Screen_Shot_2019-01-07_at_1.30.35_PM,Nearmap Images,2019-01-07T21:46:42+00:00,png,image,540,458,1.17904,0.391258,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897602/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.35_PM.png
Screen_Shot_2019-01-07_at_1.32.09_PM,Nearmap Images,2019-01-07T21:46:42+00:00,png,image,706,730,0.96712,0.85716,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897602/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.09_PM.png
Screen_Shot_2019-01-07_at_1.32.11_PM,Nearmap Images,2019-01-07T21:46:42+00:00,png,image,688,616,1.11688,0.714113,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897602/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.11_PM.png
Screen_Shot_2019-01-07_at_1.31.54_PM,Nearmap Images,2019-01-07T21:46:42+00:00,png,image,534,574,0.93031,0.55933,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897602/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.54_PM.png
Screen_Shot_2019-01-07_at_1.32.06_PM,Nearmap Images,2019-01-07T21:46:41+00:00,png,image,612,544,1.125,0.578485,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897601/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.06_PM.png
Screen_Shot_2019-01-07_at_1.32.04_PM,Nearmap Images,2019-01-07T21:46:40+00:00,png,image,570,582,0.97938,0.582072,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897600/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.32.04_PM.png
Screen_Shot_2019-01-07_at_1.31.57_PM,Nearmap Images,2019-01-07T21:46:40+00:00,png,image,564,546,1.03297,0.534496,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897600/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.31.57_PM.png
Screen_Shot_2019-01-07_at_1.30.25_PM,Nearmap Images,2019-01-07T21:46:39+00:00,png,image,810,800,1.0125,1.206256,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897599/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.25_PM.png
Screen_Shot_2019-01-07_at_1.30.22_PM,Nearmap Images,2019-01-07T21:46:39+00:00,png,image,1412,1420,0.99437,3.12184,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897599/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.30.22_PM.png
Screen_Shot_2019-01-07_at_1.29.54_PM,Nearmap Images,2019-01-07T21:46:37+00:00,png,image,760,788,0.96447,1.050224,https://res.cloudinary.com/mtylerpreston/image/upload/v1546897597/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.29.54_PM.png
Screen_Shot_2019-01-07_at_1.12.50_PM,Nearmap Images,2019-01-07T21:13:41+00:00,png,image,2004,1658,1.20869,5.492161,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895621/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.50_PM.png
Screen_Shot_2019-01-07_at_1.13.06_PM,Nearmap Images,2019-01-07T21:13:40+00:00,png,image,1364,1448,0.94199,3.430196,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895620/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.13.06_PM.png
Screen_Shot_2019-01-07_at_1.12.54_PM,Nearmap Images,2019-01-07T21:13:39+00:00,png,image,1420,1624,0.87438,3.994032,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895619/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.54_PM.png
Screen_Shot_2019-01-07_at_1.12.57_PM,Nearmap Images,2019-01-07T21:13:38+00:00,png,image,1008,1042,0.96737,1.748778,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895618/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.57_PM.png
Screen_Shot_2019-01-07_at_1.13.01_PM,Nearmap Images,2019-01-07T21:13:38+00:00,png,image,1138,1016,1.12008,1.927664,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895618/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.13.01_PM.png
Screen_Shot_2019-01-07_at_1.12.32_PM,Nearmap Images,2019-01-07T21:13:38+00:00,png,image,1206,1286,0.93779,2.414616,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895618/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.32_PM.png
Screen_Shot_2019-01-07_at_1.12.35_PM,Nearmap Images,2019-01-07T21:13:37+00:00,png,image,968,932,1.03863,1.488711,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895617/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.35_PM.png
Screen_Shot_2019-01-07_at_1.12.40_PM,Nearmap Images,2019-01-07T21:13:35+00:00,png,image,942,822,1.14599,1.28653,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895615/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.40_PM.png
Screen_Shot_2019-01-07_at_1.12.08_PM,Nearmap Images,2019-01-07T21:13:35+00:00,png,image,1204,1058,1.138,2.186061,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895615/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.08_PM.png
Screen_Shot_2019-01-07_at_1.12.30_PM,Nearmap Images,2019-01-07T21:13:35+00:00,png,image,756,646,1.17028,0.7975,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895615/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.30_PM.png
Screen_Shot_2019-01-07_at_1.12.14_PM,Nearmap Images,2019-01-07T21:13:33+00:00,png,image,1008,852,1.1831,1.47296,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.14_PM.png
Screen_Shot_2019-01-07_at_1.12.22_PM,Nearmap Images,2019-01-07T21:13:33+00:00,png,image,864,788,1.09645,1.069514,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.22_PM.png
Screen_Shot_2019-01-07_at_1.12.25_PM,Nearmap Images,2019-01-07T21:13:33+00:00,png,image,826,830,0.99518,1.101782,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.25_PM.png
Screen_Shot_2019-01-07_at_1.12.18_PM,Nearmap Images,2019-01-07T21:13:33+00:00,png,image,1078,1114,0.96768,2.016106,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.18_PM.png
Screen_Shot_2019-01-07_at_1.12.04_PM,Nearmap Images,2019-01-07T21:13:33+00:00,png,image,1002,1010,0.99208,1.783231,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895613/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.12.04_PM.png
Screen_Shot_2019-01-07_at_1.11.58_PM,Nearmap Images,2019-01-07T21:13:32+00:00,png,image,1142,1088,1.04963,1.923456,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895612/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.58_PM.png
Screen_Shot_2019-01-07_at_1.11.47_PM,Nearmap Images,2019-01-07T21:13:31+00:00,png,image,1580,1246,1.26806,3.247983,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895611/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.47_PM.png
Screen_Shot_2019-01-07_at_1.11.55_PM,Nearmap Images,2019-01-07T21:13:31+00:00,png,image,1016,888,1.14414,1.521305,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895611/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.55_PM.png
Screen_Shot_2019-01-07_at_1.11.43_PM,Nearmap Images,2019-01-07T21:13:30+00:00,png,image,1442,1394,1.03443,3.486967,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895610/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.43_PM.png
Screen_Shot_2019-01-07_at_1.11.31_PM,Nearmap Images,2019-01-07T21:13:30+00:00,png,image,1298,1478,0.87821,3.190011,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895610/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.31_PM.png
Screen_Shot_2019-01-07_at_1.11.39_PM,Nearmap Images,2019-01-07T21:13:30+00:00,png,image,1434,1330,1.0782,3.116064,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895610/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.39_PM.png
Screen_Shot_2019-01-07_at_1.11.35_PM,Nearmap Images,2019-01-07T21:13:29+00:00,png,image,1388,1224,1.13399,2.406721,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895609/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.35_PM.png
Screen_Shot_2019-01-07_at_1.11.33_PM,Nearmap Images,2019-01-07T21:13:29+00:00,png,image,1388,1464,0.94809,3.213137,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895609/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.33_PM.png
Screen_Shot_2019-01-07_at_1.11.04_PM,Nearmap Images,2019-01-07T21:13:26+00:00,png,image,1120,908,1.23348,1.679314,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895606/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.04_PM.png
Screen_Shot_2019-01-07_at_1.11.23_PM,Nearmap Images,2019-01-07T21:13:25+00:00,png,image,894,926,0.96544,1.487467,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895605/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.23_PM.png
Screen_Shot_2019-01-07_at_1.11.18_PM,Nearmap Images,2019-01-07T21:13:25+00:00,png,image,772,744,1.03763,0.988627,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895605/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.18_PM.png
Screen_Shot_2019-01-07_at_1.11.13_PM,Nearmap Images,2019-01-07T21:13:24+00:00,png,image,710,738,0.96206,0.905876,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895604/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.13_PM.png
Screen_Shot_2019-01-07_at_1.11.17_PM,Nearmap Images,2019-01-07T21:13:24+00:00,png,image,760,768,0.98958,0.993776,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895604/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.17_PM.png
Screen_Shot_2019-01-07_at_1.11.15_PM,Nearmap Images,2019-01-07T21:13:24+00:00,png,image,674,622,1.0836,0.695381,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895604/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.15_PM.png
Screen_Shot_2019-01-07_at_1.11.02_PM,Nearmap Images,2019-01-07T21:13:23+00:00,png,image,1060,1004,1.05578,1.73663,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895603/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.02_PM.png
Screen_Shot_2019-01-07_at_1.11.10_PM,Nearmap Images,2019-01-07T21:13:23+00:00,png,image,694,654,1.06116,0.779294,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895603/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.10_PM.png
Screen_Shot_2019-01-07_at_1.10.52_PM,Nearmap Images,2019-01-07T21:13:23+00:00,png,image,1010,910,1.10989,1.607876,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895603/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.10.52_PM.png
Screen_Shot_2019-01-07_at_1.11.07_PM,Nearmap Images,2019-01-07T21:13:23+00:00,png,image,720,780,0.92308,1.002965,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895603/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.11.07_PM.png
Screen_Shot_2019-01-07_at_1.10.55_PM,Nearmap Images,2019-01-07T21:13:23+00:00,png,image,1096,992,1.10484,1.955802,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895603/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.10.55_PM.png
Screen_Shot_2019-01-07_at_1.10.57_PM,Nearmap Images,2019-01-07T21:13:22+00:00,png,image,894,890,1.00449,1.433989,https://res.cloudinary.com/mtylerpreston/image/upload/v1546895602/Nearmap%20Images/Screen_Shot_2019-01-07_at_1.10.57_PM.png
